id,split,uci_row_number,text,label,char_count,token_count,avg_token_length,digit_count,digit_ratio,uppercase_ratio,exclamation_count,currency_count,has_url,has_phone,promo_token_count,row_position,has_currency,has_promo,over_160_chars
T2743,train,3404,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""",ham,141.0,25.0,4.16,0.0,0.0,0.038461538461538464,2.0,0.0,0.0,0.0,0.0,0.6106925008970219,0.0,0.0,0.0
T2744,train,3405,Good night my dear.. Sleepwell&amp;Take care,ham,44.0,8.0,4.375,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.6108719052744886,0.0,0.0,0.0
T2745,train,3406,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,ham,62.0,16.0,2.5625,2.0,0.03225806451612903,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.6110513096519555,0.0,0.0,0.0
H0662,heldout,3407,"Jus chillaxin, what up",ham,22.0,4.0,4.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.6112307140294223,0.0,0.0,0.0
T2746,train,3408,"""HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.""",ham,82.0,15.0,4.133333333333334,3.0,0.036585365853658534,1.0,1.0,0.0,0.0,0.0,0.0,0.6114101184068891,0.0,0.0,0.0
T2747,train,3409,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",ham,158.0,25.0,5.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.611589522784356,0.0,0.0,0.0
H0663,heldout,3410,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,spam,157.0,26.0,4.884615384615385,21.0,0.1337579617834395,0.07547169811320754,0.0,0.0,0.0,1.0,5.0,0.6117689271618227,0.0,1.0,0.0
T2748,train,3411,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! ",ham,120.0,23.0,3.8260869565217392,0.0,0.0,0.045454545454545456,2.0,0.0,0.0,0.0,0.0,0.6119483315392895,0.0,0.0,0.0
H0664,heldout,3412,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,ham,131.0,30.0,3.066666666666667,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.6121277359167564,0.0,0.0,0.0
H0665,heldout,3413,Only once then after ill obey all yours.,ham,40.0,8.0,4.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.6123071402942232,0.0,0.0,0.0
T2749,train,3414,No she didnt. I will search online and let you know.,ham,52.0,11.0,3.6363636363636362,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.61248654467169,0.0,0.0,0.0
T2750,train,3415,Where do you need to go to get it?,ham,34.0,9.0,2.7777777777777777,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.6126659490491568,0.0,0.0,0.0
T2751,train,3416,No pic. Please re-send.,ham,23.0,5.0,3.4,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.6128453534266236,0.0,0.0,0.0
T2752,train,3417,He remains a bro amongst bros,ham,29.0,6.0,4.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6130247578040904,0.0,0.0,0.0
T2753,train,3418,Uhhhhrmm isnt having tb test bad when youre sick,ham,48.0,9.0,4.444444444444445,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.6132041621815573,0.0,0.0,0.0
T2754,train,3419,But i haf enuff space got like 4 mb...,ham,38.0,9.0,3.0,1.0,0.02631578947368421,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.613383566559024,0.0,0.0,0.0
T2755,train,3420,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,spam,136.0,29.0,3.5517241379310347,0.0,0.0,0.05825242718446602,1.0,1.0,0.0,0.0,0.0,0.6135629709364908,1.0,0.0,0.0
T2756,train,3421,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,spam,157.0,28.0,4.607142857142857,18.0,0.11464968152866242,0.17117117117117117,0.0,0.0,0.0,1.0,3.0,0.6137423753139577,0.0,1.0,0.0
T2757,train,3422,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470",spam,152.0,28.0,4.321428571428571,15.0,0.09868421052631579,0.05660377358490566,0.0,1.0,0.0,1.0,3.0,0.6139217796914245,1.0,1.0,0.0
T2758,train,3423,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,spam,64.0,13.0,3.8461538461538463,2.0,0.03125,0.25,1.0,0.0,0.0,0.0,1.0,0.6141011840688912,0.0,1.0,0.0
T2759,train,3424,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,spam,160.0,23.0,5.739130434782608,18.0,0.1125,0.11403508771929824,1.0,0.0,0.0,1.0,6.0,0.6142805884463581,0.0,1.0,0.0
T2760,train,3425,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam,157.0,30.0,4.133333333333334,2.0,0.012738853503184714,0.10655737704918032,0.0,1.0,0.0,0.0,3.0,0.6144599928238249,1.0,1.0,0.0
T2761,train,3426,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL,spam,160.0,31.0,4.129032258064516,21.0,0.13125,0.2336448598130841,0.0,1.0,0.0,1.0,1.0,0.6146393972012917,1.0,1.0,0.0
T2762,train,3427,True. Its easier with her here.,ham,31.0,6.0,4.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.6148188015787586,0.0,0.0,0.0
T2763,train,3428,Sure but since my parents will be working on Tuesday I don't really need a cover story,ham,86.0,18.0,3.8333333333333335,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.6149982059562253,0.0,0.0,0.0
T2764,train,3429,Haha okay... Today weekend leh... ,ham,34.0,5.0,4.6,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.6151776103336921,0.0,0.0,0.0
T2765,train,3430,"""Hi darlin did youPhone me? Im atHome if youwanna chat.""",ham,56.0,10.0,4.3,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.615357014711159,0.0,0.0,0.0
T2766,train,3431,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,ham,193.0,35.0,4.542857142857143,0.0,0.0,0.012578616352201259,0.0,0.0,0.0,0.0,1.0,0.6155364190886258,0.0,1.0,1.0
T2767,train,3432,You've always been the brainy one.,ham,34.0,7.0,3.857142857142857,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.6157158234660925,0.0,0.0,0.0
T2768,train,3433,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,ham,124.0,28.0,3.25,1.0,0.008064516129032258,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.6158952278435594,0.0,0.0,0.0
T2769,train,3434,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,spam,106.0,16.0,5.375,13.0,0.12264150943396226,0.0958904109589041,1.0,0.0,0.0,1.0,1.0,0.6160746322210262,0.0,1.0,0.0
T2770,train,3435,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",ham,152.0,21.0,5.238095238095238,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.616254036598493,0.0,0.0,0.0
T2771,train,3436,Sending you greetings of joy and happiness. Do have a gr8 evening,ham,65.0,12.0,4.416666666666667,1.0,0.015384615384615385,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.6164334409759599,0.0,0.0,0.0
T2772,train,3437,"""Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx""",ham,103.0,17.0,4.882352941176471,0.0,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,1.0,0.6166128453534266,0.0,1.0,0.0
T2773,train,3438,If india win or level series means this is record:),ham,51.0,10.0,4.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,1.0,0.6167922497308934,0.0,1.0,0.0
T2774,train,3439,Then what about further plan?,ham,29.0,5.0,4.8,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6169716541083602,0.0,0.0,0.0
T2775,train,3440,Its good to hear from you,ham,25.0,6.0,3.3333333333333335,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6171510584858271,0.0,0.0,0.0
H0666,heldout,3441,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",ham,78.0,16.0,3.6875,0.0,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,0.0,0.6173304628632938,0.0,0.0,0.0
T2776,train,3442,What time you thinkin of goin?,ham,30.0,6.0,4.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6175098672407606,0.0,0.0,0.0
T2777,train,3443,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,spam,139.0,30.0,3.533333333333333,7.0,0.050359712230215826,0.1414141414141414,1.0,0.0,0.0,0.0,4.0,0.6176892716182275,0.0,1.0,0.0
H0667,heldout,3444,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,spam,153.0,24.0,5.375,0.0,0.0,0.03875968992248062,0.0,0.0,1.0,0.0,0.0,0.6178686759956943,0.0,0.0,0.0
T2778,train,3445,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.,ham,135.0,25.0,4.28,1.0,0.007407407407407408,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.6180480803731611,0.0,0.0,0.0
T2779,train,3446,Yes but I don't care cause I know its there!,ham,44.0,11.0,3.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.6182274847506279,0.0,0.0,0.0
T2780,train,3447,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. ..",ham,89.0,13.0,5.538461538461538,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.6184068891280947,0.0,0.0,0.0
H0668,heldout,3448,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer... ",ham,142.0,27.0,3.740740740740741,0.0,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.6185862935055615,0.0,0.0,0.0
T2781,train,3449,Sitting ard nothing to do lor. U leh busy w work?,ham,49.0,11.0,3.3636363636363638,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.6187656978830284,0.0,0.0,0.0
T2782,train,3450,Its  &lt;#&gt; k here oh. Should i send home for sale.,ham,54.0,12.0,3.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.6189451022604952,0.0,0.0,0.0
T2783,train,3451,Sorry. || mail? || ,ham,19.0,2.0,4.5,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.6191245066379619,0.0,0.0,0.0
T2784,train,3452,Ya just telling abt tht incident..,ham,34.0,6.0,4.5,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.6193039110154288,0.0,0.0,0.0
T2785,train,3453,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am,ham,107.0,24.0,3.4583333333333335,2.0,0.018691588785046728,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.6194833153928956,0.0,0.0,0.0
T2786,train,3454,Ugh just got outta class,ham,24.0,5.0,4.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6196627197703624,0.0,0.0,0.0
T2787,train,3455,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",ham,274.0,37.0,6.108108108108108,0.0,0.0,0.030973451327433628,0.0,0.0,0.0,0.0,0.0,0.6198421241478292,0.0,0.0,1.0
T2788,train,3456,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,ham,118.0,29.0,3.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.620021528525296,0.0,0.0,0.0
T2789,train,3457,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.,ham,158.0,34.0,3.5294117647058822,2.0,0.012658227848101266,0.0423728813559322,0.0,0.0,0.0,0.0,0.0,0.6202009329027628,0.0,0.0,0.0
T2790,train,3458,Ok. I.ll do you right later.,ham,28.0,7.0,2.857142857142857,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6203803372802297,0.0,0.0,0.0
T2791,train,3459,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,ham,127.0,29.0,3.3448275862068964,1.0,0.007874015748031496,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.6205597416576965,0.0,0.0,0.0
T2792,train,3460,Have your lunch and come quickly and open the door:),ham,52.0,10.0,4.1,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.6207391460351632,0.0,0.0,0.0
T2793,train,3461,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,spam,153.0,33.0,3.606060606060606,13.0,0.08496732026143791,0.08490566037735849,0.0,0.0,1.0,1.0,1.0,0.6209185504126301,0.0,1.0,0.0
T2794,train,3462,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love,ham,131.0,26.0,3.923076923076923,2.0,0.015267175572519083,0.06,0.0,0.0,0.0,0.0,0.0,0.6210979547900969,0.0,0.0,0.0
T2795,train,3463,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",ham,155.0,41.0,2.5609756097560976,12.0,0.07741935483870968,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.6212773591675637,0.0,0.0,0.0
T2796,train,3464,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,spam,101.0,14.0,5.857142857142857,12.0,0.1188118811881188,0.05714285714285714,0.0,0.0,1.0,1.0,0.0,0.6214567635450305,0.0,0.0,0.0
T2797,train,3465,i am seeking a lady in the street and a freak in the sheets. Is that you?,ham,73.0,17.0,3.235294117647059,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.6216361679224973,0.0,0.0,0.0
T2798,train,3466,My phone,ham,8.0,2.0,3.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.6218155722999641,0.0,0.0,0.0
T2799,train,3467,"Haha figures, well I found the piece and priscilla's bowl",ham,57.0,11.0,4.181818181818182,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.621994976677431,0.0,0.0,0.0
T2800,train,3468,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",ham,106.0,20.0,4.25,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.6221743810548978,0.0,0.0,0.0
T2801,train,3469,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only,spam,156.0,27.0,4.592592592592593,18.0,0.11538461538461539,0.2169811320754717,1.0,1.0,0.0,1.0,4.0,0.6223537854323645,1.0,1.0,0.0
T2802,train,3470,yay! finally lol. i missed our cinema trip last week :-(,ham,56.0,10.0,4.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6225331898098314,0.0,0.0,0.0
T2803,train,3471,All day working day:)except saturday and sunday..,ham,49.0,8.0,4.875,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.6227125941872982,0.0,0.0,0.0
T2804,train,3472,aathi..where are you dear..,ham,27.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622891998564765,0.0,0.0,0.0
T2805,train,3473,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,ham,176.0,31.0,4.354838709677419,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.6230714029422318,0.0,0.0,1.0
H0669,heldout,3474,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",ham,90.0,20.0,3.4,0.0,0.0,0.04411764705882353,1.0,0.0,0.0,0.0,0.0,0.6232508073196986,0.0,0.0,0.0
H0670,heldout,3475,You getting back any time soon?,ham,31.0,6.0,4.166666666666667,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.6234302116971654,0.0,0.0,0.0
T2806,train,3476,", how's things? Just a quick question.",ham,38.0,7.0,4.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.6236096160746322,0.0,0.0,0.0
T2807,train,3477,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham,156.0,31.0,3.967741935483871,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.623789020452099,0.0,0.0,0.0
T2808,train,3478,"I can probably come by, everybody's done around  &lt;#&gt;  right?",ham,66.0,12.0,3.9166666666666665,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.6239684248295658,0.0,0.0,0.0
T2809,train,3479,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.,ham,180.0,36.0,3.861111111111111,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.6241478292070326,0.0,0.0,1.0
H0671,heldout,3480,I can ask around but there's not a lot in terms of mids up here,ham,63.0,16.0,3.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.6243272335844995,0.0,0.0,0.0
T2810,train,3481,Be sure to check your yahoo email. We sent photos yesterday,ham,59.0,11.0,4.363636363636363,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6245066379619663,0.0,0.0,0.0
H0672,heldout,3482,What was she looking for?,ham,25.0,5.0,4.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.624686042339433,0.0,0.0,0.0
T2811,train,3483,Wherre's my boytoy ? :-(,ham,24.0,4.0,3.75,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.6248654467168999,0.0,0.0,0.0
T2812,train,3484,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,spam,148.0,27.0,4.518518518518518,17.0,0.11486486486486487,0.0380952380952381,0.0,1.0,0.0,1.0,3.0,0.6250448510943667,1.0,1.0,0.0
T2813,train,3485,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*",ham,149.0,29.0,3.7586206896551726,0.0,0.0,0.03669724770642202,1.0,0.0,0.0,0.0,0.0,0.6252242554718335,0.0,0.0,0.0
T2814,train,3486,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.,ham,165.0,35.0,3.3714285714285714,1.0,0.006060606060606061,0.05128205128205128,0.0,0.0,0.0,0.0,1.0,0.6254036598493004,0.0,1.0,1.0
T2815,train,3487,No:-)i got rumour that you going to buy apartment in chennai:-),ham,63.0,12.0,3.9166666666666665,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.6255830642267671,0.0,0.0,0.0
H0673,heldout,3488,"Yeah, probably earlier than that",ham,32.0,5.0,5.4,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.6257624686042339,0.0,0.0,0.0
H0674,heldout,3489,Change windows logoff sound..,ham,29.0,4.0,6.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6259418729817008,0.0,0.0,0.0
T2816,train,3490,Still i have not checked it da. . .,ham,35.0,7.0,3.4285714285714284,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6261212773591676,0.0,0.0,0.0
H0675,heldout,3491,I'm also came to room.,ham,22.0,6.0,2.6666666666666665,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.6263006817366343,0.0,0.0,0.0
T2817,train,3492,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,ham,105.0,25.0,3.04,1.0,0.009523809523809525,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.6264800861141012,0.0,0.0,0.0
T2818,train,3493,Ok.,ham,3.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.626659490491568,0.0,0.0,0.0
T2819,train,3494,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free,ham,126.0,26.0,3.5384615384615383,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,2.0,0.6268388948690348,0.0,1.0,0.0
H0676,heldout,3495,"Cool, text me when you head out",ham,31.0,7.0,3.4285714285714284,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.6270182992465017,0.0,1.0,0.0
T2820,train,3496,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",spam,140.0,25.0,4.52,17.0,0.12142857142857143,0.08333333333333333,1.0,0.0,0.0,1.0,1.0,0.6271977036239684,0.0,1.0,0.0
T2821,train,3497,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",spam,161.0,35.0,3.4285714285714284,16.0,0.09937888198757763,0.10576923076923077,0.0,0.0,0.0,0.0,3.0,0.6273771080014352,0.0,1.0,1.0
T2822,train,3498,Happy birthday... May u find ur prince charming soon n dun work too hard...,ham,75.0,14.0,4.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.6275565123789021,0.0,0.0,0.0
T2823,train,3499,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",ham,121.0,26.0,3.6538461538461537,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.6277359167563689,0.0,0.0,0.0
H0677,heldout,3500,You said to me before i went back to bed that you can't sleep for anything.,ham,75.0,17.0,3.411764705882353,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.6279153211338356,0.0,0.0,0.0
H0678,heldout,3501,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,ham,95.0,18.0,4.277777777777778,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.6280947255113025,0.0,0.0,0.0
T2824,train,3502,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,spam,156.0,26.0,4.153846153846154,6.0,0.038461538461538464,0.43137254901960786,0.0,1.0,1.0,0.0,0.0,0.6282741298887693,1.0,0.0,0.0
H0679,heldout,3503,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.,ham,114.0,24.0,3.1666666666666665,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.6284535342662361,0.0,0.0,0.0
T2825,train,3504,I will come to ur home now,ham,26.0,7.0,2.857142857142857,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.628632938643703,0.0,0.0,0.0
H0680,heldout,3505,Free any day but i finish at 6 on mon n thurs...,ham,48.0,12.0,2.8333333333333335,1.0,0.020833333333333332,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.6288123430211697,0.0,1.0,0.0
T2826,train,3506,Will you be here for food,ham,25.0,6.0,3.3333333333333335,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6289917473986365,0.0,0.0,0.0
T2827,train,3507,"life alle mone,eppolum oru pole allalo",ham,38.0,7.0,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291711517761034,0.0,0.0,0.0
T2828,train,3508,Nite...,ham,7.0,1.0,4.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6293505561535702,0.0,0.0,0.0
T2829,train,3509,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",ham,125.0,23.0,3.869565217391304,0.0,0.0,0.16853932584269662,2.0,0.0,0.0,0.0,0.0,0.6295299605310369,0.0,0.0,0.0
T2830,train,3510,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! ",ham,189.0,37.0,3.918918918918919,5.0,0.026455026455026454,0.02857142857142857,3.0,0.0,0.0,0.0,0.0,0.6297093649085038,0.0,0.0,1.0
T2831,train,3511,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,ham,124.0,31.0,3.032258064516129,3.0,0.024193548387096774,0.02197802197802198,1.0,0.0,0.0,0.0,0.0,0.6298887692859706,0.0,0.0,0.0
H0681,heldout,3512,I just saw ron burgundy captaining a party boat so yeah,ham,55.0,11.0,4.090909090909091,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.6300681736634374,0.0,0.0,0.0
T2832,train,3513,I'm serious. You are in the money base,ham,38.0,9.0,3.2222222222222223,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.6302475780409041,0.0,0.0,0.0
H0682,heldout,3514,Already one guy loving you:-.,ham,29.0,5.0,4.4,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.630426982418371,0.0,0.0,0.0
H0683,heldout,3515,Staff of placement training in Amrita college.,ham,46.0,7.0,5.571428571428571,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.6306063867958378,0.0,0.0,0.0
T2833,train,3516,I always chat with you. In fact i need money can you raise me?,ham,62.0,14.0,3.357142857142857,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.6307857911733046,0.0,0.0,0.0
T2834,train,3517,I'm job profile seems like bpo..,ham,32.0,7.0,3.4285714285714284,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.6309651955507715,0.0,0.0,0.0
