id_1,id_2,split_1,split_2,label_1,label_2,word_similarity,char_similarity,primary_similarity,similarity_basis,meets_protocol_threshold,is_cross_split,has_label_conflict,text_1,text_2
T2741,T2757,train,train,spam,spam,0.9678715378335466,0.9228951376452764,0.9678715378335466,word,True,False,False,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
H0973,T4035,heldout,train,spam,spam,0.9657474259165534,0.7297035910161577,0.9657474259165534,word,True,True,False,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
T2921,T4059,train,train,spam,spam,0.9653826617327261,0.9379987700623325,0.9653826617327261,word,True,False,False,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
T3075,H1063,train,heldout,spam,spam,0.9652591568715385,0.7327372600685136,0.9652591568715385,word,True,True,False,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
T0229,T1041,train,train,ham,ham,0.9641826019661855,0.9632933891892062,0.9641826019661855,word,True,False,False,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
T0229,T2807,train,train,ham,ham,0.9641826019661855,0.9632933891892062,0.9641826019661855,word,True,False,False,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
T0229,T3496,train,train,ham,ham,0.9641826019661855,0.9632933891892062,0.9641826019661855,word,True,False,False,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.","Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
T0304,H0589,train,heldout,spam,spam,0.9639921154284935,0.9180430885471157,0.9639921154284935,word,True,True,False,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=","Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
T0233,H0551,train,heldout,ham,ham,0.5738853944969395,0.9621124091000606,0.9621124091000606,character,True,True,False,Thanx...,Ok thanx...
T0233,H0660,train,heldout,ham,ham,0.5738853944969395,0.9621124091000606,0.9621124091000606,character,True,True,False,Thanx...,Ok thanx...
T0658,T1144,train,train,spam,spam,0.9467921397639453,0.9600825948039157,0.9600825948039157,character,True,False,False,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
T1836,T2103,train,train,spam,spam,0.959764393523398,0.9465192112542617,0.959764393523398,word,True,False,False,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
T1131,T3445,train,train,spam,spam,0.9196027776410429,0.959079937795386,0.959079937795386,character,True,False,False,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU","URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
T2628,H0959,train,heldout,ham,ham,0.9588003813304675,0.8053807196049647,0.9588003813304675,word,True,True,False,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
T0717,T0890,train,train,ham,ham,0.9584132455468217,0.6373237593553097,0.9584132455468217,word,True,False,False,Gibbs unsold.mike hussey,Ryder unsold.now gibbs.
T0382,H0153,train,heldout,spam,spam,0.9578467972911486,0.8432895214872321,0.9578467972911486,word,True,True,False,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available","Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa"
T0773,T1612,train,train,ham,ham,0.94598507499609,0.9577742858527024,0.9577742858527024,character,True,False,False,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT","Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
T0773,T2747,train,train,ham,ham,0.94598507499609,0.9577742858527024,0.9577742858527024,character,True,False,False,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT","Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
T1612,T1704,train,train,ham,ham,0.94598507499609,0.9577742858527024,0.9577742858527024,character,True,False,False,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING","Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
T1704,T2747,train,train,ham,ham,0.94598507499609,0.9577742858527024,0.9577742858527024,character,True,False,False,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT","Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
T1209,T3305,train,train,spam,spam,0.9576497369444189,0.9290427229945182,0.9576497369444189,word,True,False,False,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
T2403,T3305,train,train,spam,spam,0.9576497369444189,0.9290427229945182,0.9576497369444189,word,True,False,False,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call","HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
T0143,T3068,train,train,spam,spam,0.9562864081346533,0.8897403055109238,0.9562864081346533,word,True,False,False,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only
T2328,H0765,train,heldout,spam,spam,0.9547808674021518,0.9372056186406211,0.9547808674021518,word,True,True,False,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
T0682,T3735,train,train,ham,ham,0.9545945163242007,0.8135396139583304,0.9545945163242007,word,True,False,False,Our Prashanthettan's mother passed away last night. pray for her and family.,Our Prasanth ettans mother passed away last night. Just pray for her and family.
T2996,T3256,train,train,spam,spam,0.9525459928569274,0.8783873375252471,0.9525459928569274,word,True,False,False,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar","Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
H0440,H1030,heldout,heldout,spam,spam,0.9329170507402459,0.9523345944747281,0.9523345944747281,character,True,False,False,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
H0440,H1038,heldout,heldout,spam,spam,0.9329170507402459,0.9523345944747281,0.9523345944747281,character,True,False,False,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
H0815,H1030,heldout,heldout,spam,spam,0.9329170507402459,0.9523345944747281,0.9523345944747281,character,True,False,False,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
H0815,H1038,heldout,heldout,spam,spam,0.9329170507402459,0.9523345944747281,0.9523345944747281,character,True,False,False,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
H0210,T1131,heldout,train,spam,spam,0.9488538511596374,0.9518461561422642,0.9518461561422642,character,True,True,False,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
T0677,H0940,train,heldout,ham,ham,0.9515864571237391,0.8558661771111278,0.9515864571237391,word,True,True,False,Good Morning my Dear........... Have a great &amp; successful day.,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
T2608,H0940,train,heldout,ham,ham,0.9515864571237391,0.8558661771111278,0.9515864571237391,word,True,True,False,Good Morning my Dear........... Have a great &amp; successful day.,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
T0190,T3873,train,train,spam,spam,0.9506139632018702,0.9082526242389048,0.9506139632018702,word,True,False,False,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
T0869,T2159,train,train,spam,spam,0.9172529975555431,0.9506024164597751,0.9506024164597751,character,True,False,False,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
T2590,H0988,train,heldout,spam,spam,0.9503574661375296,0.8316071997815915,0.9503574661375296,word,True,True,False,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
H0365,H0624,heldout,heldout,spam,spam,0.9498679569288754,0.8418326442703159,0.9498679569288754,word,True,False,False,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
H0365,H0983,heldout,heldout,spam,spam,0.9498679569288754,0.8418326442703159,0.9498679569288754,word,True,False,False,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate ","This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
T0675,T1022,train,train,ham,ham,0.9337822598884196,0.9495741428674624,0.9495741428674624,character,True,False,False,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago","Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
T0833,T3377,train,train,ham,ham,0.9492389625345911,0.8748353021826171,0.9492389625345911,word,True,False,False,Can not use foreign stamps in this country. Good lecture .,Can not use foreign stamps in this country.
T0583,H0445,train,heldout,spam,spam,0.9441959174681273,0.9485796659614458,0.9485796659614458,character,True,True,False,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
T0520,H0160,train,heldout,spam,spam,0.8694035829024149,0.9464739543407494,0.9464739543407494,character,True,True,False,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.","Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
T0583,T4014,train,train,spam,spam,0.9441959174681273,0.940884480291698,0.9441959174681273,word,True,False,False,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
T1349,T2561,train,train,ham,ham,0.9434026471974861,0.9303223534183618,0.9434026471974861,word,True,False,False,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas","So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da"
T2561,T3828,train,train,ham,ham,0.9434026471974861,0.9303223534183618,0.9434026471974861,word,True,False,False,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da","So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
T0179,T2969,train,train,ham,ham,0.9422125679254204,0.8122528374042799,0.9422125679254204,word,True,False,False,Both :) i shoot big loads so get ready!,Great! I shoot big loads so get ready!
T3218,T3290,train,train,spam,spam,0.8849466338615417,0.942017241700265,0.942017241700265,character,True,False,False,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
T0348,T1398,train,train,spam,spam,0.9410141865322488,0.9011451829883461,0.9410141865322488,word,True,False,False,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
H0210,T3445,heldout,train,spam,spam,0.9136208490879808,0.9400651629510369,0.9400651629510369,character,True,True,False,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
H0288,T1769,heldout,train,spam,spam,0.9393459834177649,0.8859599382843744,0.9393459834177649,word,True,True,False,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!","URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
T0710,H0316,train,heldout,spam,spam,0.9372936846687968,0.921766981064535,0.9372936846687968,word,True,True,False,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
T0710,H0804,train,heldout,spam,spam,0.9372936846687968,0.921766981064535,0.9372936846687968,word,True,True,False,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
T2647,T3034,train,train,spam,spam,0.9350435975196292,0.838746182626712,0.9350435975196292,word,True,False,False,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ","Someone U know has asked our dating service 2 contact you! Cant guess who? CALL 09058095107 NOW all will be revealed. POBox 7, S3XY 150p "
T1558,H1030,train,heldout,spam,spam,0.8278506454856192,0.9332448364321495,0.9332448364321495,character,True,True,False,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
T1558,H1038,train,heldout,spam,spam,0.8278506454856192,0.9332448364321495,0.9332448364321495,character,True,True,False,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
T3462,H1030,train,heldout,spam,spam,0.8278506454856192,0.9332448364321495,0.9332448364321495,character,True,True,False,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
T3462,H1038,train,heldout,spam,spam,0.8278506454856192,0.9332448364321495,0.9332448364321495,character,True,True,False,"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
T0885,T4223,train,train,spam,spam,0.9311302360881286,0.9235975757878131,0.9311302360881286,word,True,False,False,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
T1514,T1589,train,train,spam,spam,0.9258216024570396,0.9304192913228853,0.9304192913228853,character,True,False,False,Urgent! Please call 09061743811 from landline. Your ABTA complimentary 4* Tenerife Holiday or £5000 cash await collection SAE T&Cs Box 326 CW25WX 150ppm,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
T0435,H1108,train,heldout,spam,spam,0.9301352272921806,0.8961761991887601,0.9301352272921806,word,True,True,False,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
T3844,H1090,train,heldout,spam,spam,0.9296198266601188,0.7040906822305675,0.9296198266601188,word,True,True,False,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
H0196,H0526,heldout,heldout,spam,spam,0.9112658376878244,0.9293931328776329,0.9293931328776329,character,True,False,False,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
H0526,H0733,heldout,heldout,spam,spam,0.9112658376878244,0.9293931328776329,0.9293931328776329,character,True,False,False,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
H0526,H0821,heldout,heldout,spam,spam,0.9112658376878244,0.9293931328776329,0.9293931328776329,character,True,False,False,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
T0116,T0391,train,train,spam,spam,0.9238250961720571,0.9291875082750156,0.9291875082750156,character,True,False,False,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
H0632,T3256,heldout,train,spam,spam,0.9068454578918714,0.9289007824233355,0.9289007824233355,character,True,True,False,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180","Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
H0019,H0992,heldout,heldout,spam,spam,0.9273678782195811,0.8601843467912892,0.9273678782195811,word,True,False,False,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
H0805,T4223,heldout,train,spam,spam,0.8527895600207033,0.9269514714249464,0.9269514714249464,character,True,True,False,URGENT! Your Mobile number has been awarded a <UKP>2000 prize GUARANTEED. Call 09061790125 from landline. Claim 3030. Valid 12hrs only 150ppm,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
T1161,T1549,train,train,spam,spam,0.9045844967767503,0.9264997220806549,0.9264997220806549,character,True,False,False,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
T0383,T1991,train,train,ham,ham,0.8440536683950784,0.9260451951154055,0.9260451951154055,character,True,False,False,Ok i am on the way to railway,Mm i am on the way to railway
T0650,H0196,train,heldout,spam,spam,0.8345198806522718,0.9254319048020464,0.9254319048020464,character,True,True,False,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
T0650,H0733,train,heldout,spam,spam,0.8345198806522718,0.9254319048020464,0.9254319048020464,character,True,True,False,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
T0650,H0821,train,heldout,spam,spam,0.8345198806522718,0.9254319048020464,0.9254319048020464,character,True,True,False,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
H0196,T4113,heldout,train,spam,spam,0.8345198806522718,0.9254319048020464,0.9254319048020464,character,True,True,False,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
H0733,T4113,heldout,train,spam,spam,0.8345198806522718,0.9254319048020464,0.9254319048020464,character,True,True,False,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
