pair_id,reason_code,id_a,id_b,split_a,split_b,label_a,label_b,uci_row_number_a,uci_row_number_b,word_cosine,char_cosine,max_cosine,primary_matcher,cross_split,label_conflict,above_protocol_threshold,text_a,text_b,source_script,method_version,review_decision,review_category,reviewer,review_notes,recommended_action,confidence,review_version
N0252,generic_short_text_review_needed,T1545,T1747,train,train,ham,ham,1926,2183,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0253,generic_short_text_review_needed,T1545,T1858,train,train,ham,ham,1926,2323,1.0,0.1187786559595237,1.0,word,False,False,True,Ok,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0254,generic_short_text_review_needed,T1545,T2017,train,train,ham,ham,1926,2510,1.0,0.1187786559595237,1.0,word,False,False,True,Ok,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0255,generic_short_text_review_needed,T1545,T2137,train,train,ham,ham,1926,2661,1.0,0.1187786559595237,1.0,word,False,False,True,Ok,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0256,generic_short_text_review_needed,T1545,T2539,train,train,ham,ham,1926,3157,1.0,0.1187786559595237,1.0,word,False,False,True,Ok,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0257,generic_short_text_review_needed,T1545,T2818,train,train,ham,ham,1926,3493,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0258,generic_short_text_review_needed,T1545,T3086,train,train,ham,ham,1926,3834,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0259,generic_short_text_review_needed,T1545,T3231,train,train,ham,ham,1926,4015,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0275,generic_short_text_review_needed,T1747,T1858,train,train,ham,ham,2183,2323,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0276,generic_short_text_review_needed,T1747,T2017,train,train,ham,ham,2183,2510,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0277,generic_short_text_review_needed,T1747,T2137,train,train,ham,ham,2183,2661,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0278,generic_short_text_review_needed,T1747,T2453,train,train,ham,ham,2183,3052,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0279,generic_short_text_review_needed,T1747,T2539,train,train,ham,ham,2183,3157,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0280,generic_short_text_review_needed,T1747,T3609,train,train,ham,ham,2183,4499,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0281,generic_short_text_review_needed,T1747,T3892,train,train,ham,ham,2183,4860,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0282,generic_short_text_review_needed,T1747,T4284,train,train,ham,ham,2183,5360,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0292,generic_short_text_review_needed,T1821,T3705,train,train,ham,ham,2281,4621,1.0,0.92934848464511,1.0,word,False,False,True,"Sorry, I'll call later in meeting","Sorry, I'll call later In meeting.",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,embedded_or_transcript_variant,Codex-assisted manual review,One message substantially embeds the other or repeats the same specific conversation content with surrounding context.,treat_as_near_duplicate_leakage_candidate,medium,near-duplicate-review-v1.3-manual-ledger
N0294,same_words_possible_entity_or_number_change,T1834,T2363,train,train,spam,spam,2296,2942,1.0,0.5787422887476403,1.0,word,False,False,True,You have 1 new message. Please call 08718738034.,You have 1 new message. Please call 08712400200.,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0295,same_words_possible_entity_or_number_change,T1834,T4088,train,train,spam,spam,2296,5113,1.0,0.595589622370787,1.0,word,False,False,True,You have 1 new message. Please call 08718738034.,You have 1 new message. Please call 08715205273,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0300,generic_short_text_review_needed,T1858,T2453,train,train,ham,ham,2323,3052,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0301,generic_short_text_review_needed,T1858,T2818,train,train,ham,ham,2323,3493,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0302,generic_short_text_review_needed,T1858,T3086,train,train,ham,ham,2323,3834,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0303,generic_short_text_review_needed,T1858,T3231,train,train,ham,ham,2323,4015,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0304,generic_short_text_review_needed,T1858,T3609,train,train,ham,ham,2323,4499,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0305,generic_short_text_review_needed,T1858,T4284,train,train,ham,ham,2323,5360,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0309,generic_short_text_review_needed,T1877,T2088,train,train,ham,ham,2346,2603,1.0,0.4613143597353702,1.0,word,False,False,True,Okie...,Okie,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0310,generic_short_text_review_needed,T1877,T2161,train,train,ham,ham,2346,2689,1.0,0.4613143597353702,1.0,word,False,False,True,Okie...,Okie,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0311,generic_short_text_review_needed,T1877,T3132,train,train,ham,ham,2346,3902,1.0,0.4613143597353702,1.0,word,False,False,True,Okie...,Okie,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0312,generic_short_text_review_needed,T1877,T4155,train,train,ham,ham,2346,5191,1.0,0.4613143597353702,1.0,word,False,False,True,Okie...,Okie,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0320,generic_short_text_review_needed,T2016,T4377,train,train,ham,ham,2509,5474,1.0,0.3018375347925854,1.0,word,False,False,True,Yup...,Yup,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0321,generic_short_text_review_needed,T2017,T2453,train,train,ham,ham,2510,3052,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0322,generic_short_text_review_needed,T2017,T2818,train,train,ham,ham,2510,3493,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0323,generic_short_text_review_needed,T2017,T3086,train,train,ham,ham,2510,3834,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0324,generic_short_text_review_needed,T2017,T3231,train,train,ham,ham,2510,4015,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0325,generic_short_text_review_needed,T2017,T3609,train,train,ham,ham,2510,4499,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0326,generic_short_text_review_needed,T2017,T4284,train,train,ham,ham,2510,5360,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0329,generic_short_text_review_needed,T2088,T3415,train,train,ham,ham,2603,4245,1.0,0.4613143597353702,1.0,word,False,False,True,Okie,Okie...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0332,generic_short_text_review_needed,T2137,T2453,train,train,ham,ham,2661,3052,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0333,generic_short_text_review_needed,T2137,T2818,train,train,ham,ham,2661,3493,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0334,generic_short_text_review_needed,T2137,T3086,train,train,ham,ham,2661,3834,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0335,generic_short_text_review_needed,T2137,T3231,train,train,ham,ham,2661,4015,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0336,generic_short_text_review_needed,T2137,T3609,train,train,ham,ham,2661,4499,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0337,generic_short_text_review_needed,T2137,T4284,train,train,ham,ham,2661,5360,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0340,generic_short_text_review_needed,T2161,T3415,train,train,ham,ham,2689,4245,1.0,0.4613143597353702,1.0,word,False,False,True,Okie,Okie...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0355,same_words_possible_entity_or_number_change,T2363,T4088,train,train,spam,spam,2942,5113,1.0,0.6157765306303966,1.0,word,False,False,True,You have 1 new message. Please call 08712400200.,You have 1 new message. Please call 08715205273,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0359,generic_short_text_review_needed,T2453,T2539,train,train,ham,ham,3052,3157,1.0,0.1187786559595237,1.0,word,False,False,True,Ok,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0360,generic_short_text_review_needed,T2453,T2818,train,train,ham,ham,3052,3493,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0361,generic_short_text_review_needed,T2453,T3086,train,train,ham,ham,3052,3834,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0362,generic_short_text_review_needed,T2453,T3231,train,train,ham,ham,3052,4015,1.0,0.1649721861350052,1.0,word,False,False,True,Ok,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0363,generic_short_text_review_needed,T2453,T3892,train,train,ham,ham,3052,4860,1.0,0.1187786559595237,1.0,word,False,False,True,Ok,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0365,generic_short_text_review_needed,T2526,T4273,train,train,ham,ham,3140,5348,1.0,0.95291494577041,1.0,word,False,False,True,Wat r u doing now?,Wat ü doing now?,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0368,generic_short_text_review_needed,T2539,T2818,train,train,ham,ham,3157,3493,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0369,generic_short_text_review_needed,T2539,T3086,train,train,ham,ham,3157,3834,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0370,generic_short_text_review_needed,T2539,T3231,train,train,ham,ham,3157,4015,1.0,0.315226179284908,1.0,word,False,False,True,Ok...,Ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0371,generic_short_text_review_needed,T2539,T3609,train,train,ham,ham,3157,4499,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0372,generic_short_text_review_needed,T2539,T4284,train,train,ham,ham,3157,5360,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
