id,split,uci_row_number,text,label
T2146,train,2672,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,ham
T2147,train,2673,"That's cool, I'll come by like  &lt;#&gt; ish",ham
H0527,heldout,2674,Super msg da:)nalla timing.,ham
T2148,train,2675,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",ham
T2149,train,2676,I am 6 ft. We will be a good combination!,ham
T2150,train,2677,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,ham
T2151,train,2678,* Am on a train back from northampton so i'm afraid not!,ham
H0528,heldout,2679,Where in abj are you serving. Are you staying with dad or alone.,ham
T2152,train,2680,Was playng 9 doors game and gt racing on phone lol,ham
T2153,train,2681,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",spam
T2154,train,2682,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",ham
T2155,train,2683,I'm on da bus going home...,ham
T2156,train,2684,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,ham
T2157,train,2685,I'm okay. Chasing the dream. What's good. What are you doing next.,ham
T2158,train,2686,Yupz... I've oredi booked slots 4 my weekends liao... ,ham
T2159,train,2687,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,spam
T2160,train,2688,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,ham
T2161,train,2689,Okie,ham
T2162,train,2690,Yes I know the cheesy songs from frosty the snowman :),ham
T2163,train,2691,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",ham
T2164,train,2692,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,spam
T2165,train,2693,Hey tmr meet at bugis 930 ?,ham
T2166,train,2694,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",spam
T2167,train,2695,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,ham
T2168,train,2696,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,ham
T2169,train,2697,And whenever you and i see we can still hook up too.,ham
T2170,train,2698,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,ham
T2171,train,2699,Can you use foreign stamps for whatever you send them off for? ,ham
T2172,train,2700,FROM 88066 LOST £12 HELP,spam
T2173,train,2701,Oh baby of the house. How come you dont have any new pictures on facebook,ham
T2174,train,2702,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",ham
T2175,train,2703,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",ham
H0529,heldout,2704,"Omw back to tampa from west palm, you hear what happened?",ham
T2176,train,2705,Yup no more already... Thanx 4 printing n handing it up.,ham
T2177,train,2706,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,spam
T2178,train,2707,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,ham
T2179,train,2708,S now only i took tablets . Reaction morning only.,ham
T2180,train,2709,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,spam
T2181,train,2710,"Nah, I'm a perpetual DD",ham
T2182,train,2711,Sorry de i went to shop.,ham
T2183,train,2712,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,spam
T2184,train,2713,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",ham
T2185,train,2714,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,ham
H0530,heldout,2715,Nope i'm not drivin... I neva develop da photos lei...,ham
T2186,train,2716,I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,ham
T2187,train,2717,Cool. I am  &lt;#&gt;  inches long. hope you like them big!,ham
T2188,train,2718,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",ham
H0531,heldout,2719,Okie.. Thanx..,ham
T2189,train,2720,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.,spam
H0532,heldout,2721,Go where n buy? Juz buy when we get there lar.,ham
T2190,train,2722,Ok lor...,ham
T2191,train,2723,I'm working technical support :)voice process.,ham
H0533,heldout,2724,It's justbeen overa week since we broke up and already our brains are going to mush!,ham
H0534,heldout,2725,"Tunde, how are you doing. This is just wishing you a great day. Abiola.",ham
T2192,train,2726,Nope... C ü then...,ham
H0535,heldout,2727,No. But we'll do medical missions to nigeria,ham
T2193,train,2728,No i am not having not any movies in my laptop,ham
T2194,train,2729,Whatsup there. Dont u want to sleep,ham
T2195,train,2730,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “,spam
T2196,train,2731,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",spam
T2197,train,2732,I havent lei.. Next mon can?,ham
T2198,train,2733,Mm feeling sleepy. today itself i shall get that dear,ham
T2199,train,2734,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,ham
T2200,train,2735,Do ü noe if ben is going?,ham
H0536,heldout,2736,Can you do a mag meeting this avo at some point?,ham
T2201,train,2737,I meant middle left or right?,ham
T2202,train,2738,Really? I crashed out cuddled on my sofa.,ham
H0537,heldout,2739,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,ham
T2203,train,2740,"I sent you the prices and do you mean the  &lt;#&gt; g,",ham
T2204,train,2741,Are you this much buzy,ham
T2205,train,2742,Nothing. Can...,ham
T2206,train,2743,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam
T2207,train,2744,No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,ham
T2208,train,2745,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,ham
T2209,train,2746,"Tick, tick, tick ... Babe",ham
H0538,heldout,2747,R ü going 4 today's meeting?,ham
T2210,train,2748,K da:)how many page you want?,ham
T2211,train,2749,Ya had just now.onion roast.,ham
T2212,train,2750,Send his number and give reply tomorrow morning for why you said that to him like that ok,ham
T2213,train,2751,You said not now. No problem. When you can. Let me know.,ham
T2214,train,2752,Ok but tell me half an hr b4 u come i need 2 prepare.,ham
T2215,train,2753,Play w computer? Aiyah i tok 2 u lor?,ham
T2216,train,2754,Sat right? Okay thanks... ,ham
T2217,train,2755,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",ham
T2218,train,2756,Ok Chinese food on its way. When I get fat you're paying for my lipo.,ham
T2219,train,2757,We r outside already.,ham
T2220,train,2758,Have a good trip. Watch out for . Remember when you get back we must decide about easter.,ham
H0539,heldout,2759,Yo we are watching a movie on netflix,ham
T2221,train,2760,What time. I‘m out until prob 3 or so,ham
H0540,heldout,2761,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",ham
T2222,train,2762,I dont thnk its a wrong calling between us,ham
H0541,heldout,2763,I am not sure about night menu. . . I know only about noon menu,ham
H0542,heldout,2764,ARR birthday today:) i wish him to get more oscar.,ham
T2223,train,2765,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham
T2224,train,2766,"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",ham
T2225,train,2767, and  picking them up from various points,ham
T2226,train,2768,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,spam
T2227,train,2769,Wow v v impressed. Have funs shopping!,ham
T2228,train,2770,I am on the way to ur home,ham
T2229,train,2771,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner,spam
T2230,train,2772,No problem. Talk to you later,ham
T2231,train,2773,Then ur sis how?,ham
H0543,heldout,2774,Still in customer place,ham
T2232,train,2775,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,spam
T2233,train,2776,"Dude u knw also telugu..thts gud..k, gud nyt..",ham
T2234,train,2777,We confirm eating at esplanade?,ham
T2235,train,2778,Send me your id and password,ham
T2236,train,2779,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,ham
T2237,train,2780,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk.",spam
T2238,train,2781,Well I might not come then...,ham
T2239,train,2782,Long after I quit. I get on only like 5 minutes a day as it is.,ham
H0544,heldout,2783,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,ham
T2240,train,2784,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,ham
T2241,train,2785,"Just arrived, see you in a couple days &lt;3",ham
H0545,heldout,2786,"K, wat s tht incident?",ham
T2242,train,2787,Yeah get the unlimited,ham
T2243,train,2788,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,ham
T2244,train,2789,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",ham
T2245,train,2790,Ü got wat to buy tell us then ü no need to come in again.,ham
T2246,train,2791,When you are big..| God will bring success.,ham
T2247,train,2792,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,spam
T2248,train,2793,"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,ham
T2249,train,2794,Well there's still a bit left if you guys want to tonight,ham
T2250,train,2795,Not from this campus. Are you in the library?,ham
T2251,train,2796,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",ham
T2252,train,2797,How will I creep on you now? ;_;,ham
H0546,heldout,2798,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,ham
T2253,train,2799,If I get there before you after your ten billion calls and texts so help me god,ham
T2254,train,2800,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,ham
T2255,train,2801,I've told him that i've returned it. That should i re order it.,ham
T2256,train,2802,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",ham
T2257,train,2803,Depends on where u going lor.,ham
T2258,train,2804,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,ham
T2259,train,2805,FreeMsg>FAV XMAS TONES!Reply REAL,spam
T2260,train,2806,Lil fever:) now fine:),ham
T2261,train,2807,I think it's all still in my car,ham
H0547,heldout,2808,Can a not?,ham
H0548,heldout,2809,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,spam
T2262,train,2810,Yes princess! I want to catch you with my big strong hands...,ham
T2263,train,2811,Oh yeah I forgot. U can only take 2 out shopping at once.,ham
T2264,train,2812,Mm so you asked me not to call radio,ham
T2265,train,2813,Thinkin about someone is all good. No drugs for that,ham
T2266,train,2814,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",ham
T2267,train,2815,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",ham
T2268,train,2816,"Alright if you're sure, let me know when you're leaving",ham
T2269,train,2817,Some are lasting as much as 2 hours. You might get lucky.,ham
H0549,heldout,2818,Genius what's up. How your brother. Pls send his number to my skype.,ham
T2270,train,2819,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",spam
T2271,train,2820,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,ham
T2272,train,2821,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,ham
T2273,train,2822,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,spam
T2274,train,2823,Oh god..taken the teeth?is it paining,ham
H0550,heldout,2824,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,spam
T2275,train,2825,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,ham
T2276,train,2826,No need to buy lunch for me.. I eat maggi mee..,ham
T2277,train,2827,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",spam
T2278,train,2828,Ok lor...,ham
T2279,train,2829,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",ham
T2280,train,2830,Wife.how she knew the time of murder exactly,ham
T2281,train,2831,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,spam
T2282,train,2832,Howz that persons story,ham
T2283,train,2833,Thanx 4 sending me home...,ham
T2284,train,2834,Its normally hot mail. Com you see!,ham
T2285,train,2835,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",spam
T2286,train,2836,U sick still can go shopping?,ham
T2287,train,2837,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",ham
T2288,train,2838,Nice.nice.how is it working?,ham
T2289,train,2839,1's reach home call me.,ham
T2290,train,2840,Were trying to find a Chinese food place around here,ham
T2291,train,2841,"Easy mate, * guess the quick drink was bit ambitious.",ham
T2292,train,2842,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,ham
H0551,heldout,2843,Ok thanx...,ham
T2293,train,2844,aathi..where are you dear..,ham
T2294,train,2845,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",ham
H0552,heldout,2846,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,ham
T2295,train,2847,Will be out of class in a few hours. Sorry,ham
H0553,heldout,2848,Wat time u finish ur lect today?,ham
T2296,train,2849,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",spam
T2297,train,2850,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",ham
T2298,train,2851,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",spam
H0554,heldout,2852,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,ham
T2299,train,2853,Are you going to wipro interview today?,ham
T2300,train,2854,how tall are you princess?,ham
T2301,train,2855,I doubt you could handle 5 times per night in any case...,ham
T2302,train,2856,Haha... Hope ü can hear the receipt sound... Gd luck!,ham
H0555,heldout,2857,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,ham
H0556,heldout,2858,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
T2303,train,2859,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,ham
T2304,train,2860,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,ham
T2305,train,2861,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",ham
H0557,heldout,2862,I want to be there so i can kiss you and feel you next to me,ham
T2306,train,2863,I am not at all happy with what you saying or doing,ham
T2307,train,2864,Adult 18 Content Your video will be with you shortly,spam
H0558,heldout,2865,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",ham
T2308,train,2866,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,ham
T2309,train,2867,He says hi and to get your ass back to south tampa (preferably at a kegger),ham
H0559,heldout,2868,Smith waste da.i wanna gayle.,ham
H0560,heldout,2869,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",ham
T2310,train,2870,"Aight, tomorrow around  &lt;#&gt;  it is",ham
T2311,train,2871,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",ham
H0561,heldout,2872,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",spam
T2312,train,2873,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,ham
T2313,train,2874,See you there! ,ham
T2314,train,2875,I dont understand your message.,ham
H0562,heldout,2876,Crucify is c not s. You should have told me earlier.,ham
T2315,train,2877,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",ham
T2316,train,2878,Fuck cedar key and fuck her (come over anyway tho),ham
T2317,train,2879,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,ham
H0563,heldout,2880,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",spam
T2318,train,2881,U still painting ur wall?,ham
T2319,train,2882,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",spam
T2320,train,2883,Printer is cool. I mean groovy. Wine is groovying,ham
T2321,train,2884,Hi Harish's rent has been transfred to ur Acnt.,ham
H0564,heldout,2885,Anything lor is she coming?,ham
H0565,heldout,2886,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,ham
H0566,heldout,2887,Ü still attending da talks?,ham
T2322,train,2888,No probs hon! How u doinat the mo?,ham
T2323,train,2889,K I'll take care of it,ham
T2324,train,2890,I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?,ham
T2325,train,2891,My battery is low babe,ham
T2326,train,2892,Shuhui has bought ron's present it's a swatch watch...,ham
H0567,heldout,2893,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",ham
T2327,train,2894,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,ham
H0568,heldout,2895,K I'll be sure to get up before noon and see what's what,ham
H0569,heldout,2896,K...k...yesterday i was in cbe .,ham
H0570,heldout,2897,Went to ganesh dress shop,ham
T2328,train,2898,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",spam
T2329,train,2899,Ü collecting ur laptop then going to configure da settings izzit?,ham
T2330,train,2900,If you r @ home then come down within 5 min,ham
T2331,train,2901,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",ham
H0571,heldout,2902,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,ham
T2332,train,2903,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,spam
T2333,train,2904,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",ham
T2334,train,2905,Tell me pa. How is pain de.,ham
T2335,train,2906,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,ham
H0572,heldout,2907,"Ha. You don‘t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",ham
T2336,train,2908,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",ham
T2337,train,2909,ALRITE,ham
H0573,heldout,2910,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,ham
T2338,train,2911,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,spam
T2339,train,2912,How do you guys go to see movies on your side.,ham
T2340,train,2913,"Sorry,in meeting I'll call later",ham
T2341,train,2914,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,ham
T2342,train,2915,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,ham
T2343,train,2916,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,spam
H0574,heldout,2917,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,ham
T2344,train,2918,What time should I tell my friend to be around?,ham
T2345,train,2919,Yes. that will be fine. Love you. Be safe.,ham
T2346,train,2920,Thanks chikku..:-) gud nyt:-*,ham
T2347,train,2921,Is xy in ur car when u picking me up?,ham
H0575,heldout,2922,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",ham
T2348,train,2923,"Yo, any way we could pick something up tonight?",ham
T2349,train,2924,I've not sent it. He can send me.,ham
T2350,train,2925,Fine am simply sitting.,ham
H0576,heldout,2926,Thts god's gift for birds as humans hav some natural gift frm god..,ham
T2351,train,2927,Are you coming to day for class.,ham
H0577,heldout,2928,Im done. Just studyn in library,ham
T2352,train,2929,Ok... U enjoy ur shows...,ham
T2353,train,2930,Anything...,ham
T2354,train,2931,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx,ham
T2355,train,2932,Wat's my dear doing? Sleeping ah?,ham
T2356,train,2933,Hi' Test on  &lt;#&gt; rd ....,ham
T2357,train,2934,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,ham
T2358,train,2935,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,ham
T2359,train,2936,Yup n her fren lor. I'm meeting my fren at 730.,ham
T2360,train,2937,"Yeah, we got one lined up for us",ham
T2361,train,2938,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",ham
T2362,train,2939,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,ham
H0578,heldout,2940,Hey i've booked the pilates and yoga lesson already... Haha,ham
H0579,heldout,2941,Are you ok. What happen to behave like this,ham
T2363,train,2942,You have 1 new message. Please call 08712400200.,spam
T2364,train,2943,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,ham
H0580,heldout,2944,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",ham
H0581,heldout,2945,No message..no responce..what happend?,ham
T2365,train,2946,We currently have a message awaiting your collection. To collect your message just call 08718723815.,spam
T2366,train,2947,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",ham
T2367,train,2948,make that 3! 4 fucks sake?! x,ham
T2368,train,2949,Leave it. U will always be ignorant.,ham
T2369,train,2950,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),ham
T2370,train,2951,at bruce b downs &amp; fletcher now,ham
T2371,train,2952,Where are you ? You said you would be here when I woke ... :-(,ham
H0582,heldout,2953,Hey now am free you can call me.,ham
T2372,train,2954,Tell me whos this pls:-),ham
T2373,train,2955,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",spam
H0583,heldout,2956,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",ham
T2374,train,2957,Id have to check but there's only like 1 bowls worth left,ham
H0584,heldout,2958,Yes there were many sweets,ham
H0585,heldout,2959,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.,ham
H0586,heldout,2960,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,spam
H0587,heldout,2961,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?,ham
T2375,train,2962,Sir send to group mail check it.,ham
H0588,heldout,2963,I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,ham
T2376,train,2964,"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT""",ham
T2377,train,2965,You dont know you jabo me abi.,ham
T2378,train,2966,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?",spam
T2379,train,2967,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,ham
T2380,train,2968,"Are you being good, baby? :)",ham
T2381,train,2969,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,ham
