id,split,uci_row_number,label,text,word_p_spam,word_pred,char_p_spam,char_pred,prediction_source,mean_p_spam,opposite_model_score,word_model_opposes,char_model_opposes,models_agree_opposite,opposite_neighbor_fraction,closest_opposite_id,closest_opposite_label,closest_opposite_similarity,neighbor_signal_opposes,automated_signal_count,neighbor_ids,neighbor_labels,neighbor_similarities
T2010,train,2501,ham,Yup i've finished c ü there...,0.0177091720410451,ham,0.0058253814115803,ham,5-fold-oof,0.011767276726312701,0.011767276726312701,False,False,False,0.0,,,0.0,False,0,T0062|T3111|H0131|T2962|T1551,ham|ham|ham|ham|ham,0.4480|0.4435|0.4324|0.4276|0.3792
T2011,train,2502,ham,Remember to ask alex about his pizza,0.0273242498610611,ham,0.0375157215917204,ham,5-fold-oof,0.03241998572639075,0.03241998572639075,False,False,False,0.0,,,0.0,False,0,T3505|T3800|T1237|T2465|H0481,ham|ham|ham|ham|ham,0.4650|0.4507|0.3976|0.3884|0.3491
T2012,train,2503,ham,No da..today also i forgot..,0.0189914704297945,ham,0.0129731019793248,ham,5-fold-oof,0.01598228620455965,0.01598228620455965,False,False,False,0.0,,,0.0,False,0,H0969|H1086|T2263|T2160|T3375,ham|ham|ham|ham|ham,0.4088|0.2539|0.2262|0.2013|0.1782
H0492,heldout,2504,ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",0.0212648687939905,ham,0.0377117531576492,ham,fit-all-train,0.029488310975819852,0.029488310975819852,False,False,False,0.0,,,0.0,False,0,T0213|T1336|T2836|H0943|H0905,ham|ham|ham|ham|ham,0.2464|0.2132|0.2021|0.1912|0.1905
T2013,train,2505,ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,0.0204301010660218,ham,0.0077721998156048,ham,5-fold-oof,0.0141011504408133,0.0141011504408133,False,False,False,0.0,,,0.0,False,0,T0898|T3575|T3476|T1242|H0184,ham|ham|ham|ham|ham,0.3656|0.2608|0.2575|0.2486|0.2468
T2014,train,2506,ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",0.0062621593297853,ham,0.0063309526298335,ham,5-fold-oof,0.006296555979809401,0.006296555979809401,False,False,False,0.0,,,0.0,False,0,T2813|T4016|T3787|T2825|T1320,ham|ham|ham|ham|ham,0.3370|0.2538|0.2412|0.2387|0.2324
H0493,heldout,2507,ham,Congrats kano..whr s the treat maga?,0.0445824648682896,ham,0.030726773923551,ham,fit-all-train,0.0376546193959203,0.0376546193959203,False,False,False,0.0,,,0.0,False,0,T4402|H1062|H0437|T1221|T1359,ham|ham|ham|ham|ham,0.2871|0.2699|0.2488|0.2128|0.2062
T2015,train,2508,ham,Who u talking about?,0.0608178764141421,ham,0.0283405238139267,ham,5-fold-oof,0.0445792001140344,0.0445792001140344,False,False,False,0.0,,,0.0,False,0,T0596|T3697|H1021|T3571|H1013,ham|ham|ham|ham|ham,0.4890|0.4052|0.3934|0.3794|0.3746
T2016,train,2509,ham,Yup...,0.0124172113692324,ham,0.0146627763163918,ham,5-fold-oof,0.013539993842812102,0.013539993842812102,False,False,False,0.0,,,0.0,False,0,H0033|T0256|H1031|T3833|T0032,ham|ham|ham|ham|ham,0.6560|0.5048|0.4396|0.3814|0.3334
T2017,train,2510,ham,Ok...,0.0055468182153466,ham,0.0059982896428868,ham,5-fold-oof,0.0057725539291167,0.0057725539291167,False,False,False,0.0,,,0.0,False,0,T1065|T1364|T2539|T2017|T2137,ham|ham|ham|ham|ham,1.0000|1.0000|1.0000|1.0000|1.0000
H0494,heldout,2511,ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",0.0043626805866345,ham,0.002915302045498,ham,fit-all-train,0.0036389913160662503,0.0036389913160662503,False,False,False,0.0,,,0.0,False,0,T3566|H0202|H0594|T1259|T3053,ham|ham|ham|ham|ham,0.3307|0.2779|0.2737|0.2704|0.2704
T2018,train,2512,ham,Yunny i'm walking in citylink now ü faster come down... Me very hungry...,0.0226248106504624,ham,0.0123867065365805,ham,5-fold-oof,0.01750575859352145,0.01750575859352145,False,False,False,0.0,,,0.0,False,0,H0299|T3317|H0281|T4001|T1133,ham|ham|ham|ham|ham,0.3375|0.2710|0.2688|0.2426|0.2250
T2019,train,2513,ham,Er yep sure. Props?,0.0285527121617653,ham,0.0220749852276449,ham,5-fold-oof,0.0253138486947051,0.0253138486947051,False,False,False,0.0,,,0.0,False,0,T4289|T0036|T4287|T3072|T1504,ham|ham|ham|ham|ham,0.2237|0.1739|0.1721|0.1613|0.1524
T2020,train,2514,ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",0.0139187919271781,ham,0.0268125002760284,ham,5-fold-oof,0.02036564610160325,0.02036564610160325,False,False,False,0.23030595567397844,T4097,spam,0.26463260455292237,False,0,T4097|T2816|T2694|H0484|T3410,spam|ham|ham|ham|ham,0.2646|0.2307|0.2307|0.2116|0.2115
H0495,heldout,2515,spam,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,0.9132041431770144,spam,0.8656535551803071,spam,fit-all-train,0.8894288491786607,0.11057115082133928,False,False,False,0.0,,,0.0,False,0,T1417|T2960|T1848|T1238|H1036,spam|spam|spam|spam|spam,0.4287|0.4150|0.4150|0.4150|0.3492
T2021,train,2516,ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,0.0115266496146169,ham,0.0160607616040525,ham,5-fold-oof,0.0137937056093347,0.0137937056093347,False,False,False,0.0,,,0.0,False,0,T0545|H0629|H0207|T2342|T1606,ham|ham|ham|ham|ham,0.7033|0.5846|0.5750|0.5723|0.5580
T2022,train,2517,ham,Bognor it is! Should be splendid at this time of year.,0.0155361369327724,ham,0.0155639425562178,ham,5-fold-oof,0.015550039744495099,0.015550039744495099,False,False,False,0.0,,,0.0,False,0,T3665|T4241|T2344|T2396|T3820,ham|ham|ham|ham|ham,0.3061|0.3061|0.2632|0.2517|0.2381
T2023,train,2518,ham,Yes.i'm in office da:),0.0123001718326096,ham,0.0159638661940789,ham,5-fold-oof,0.014132019013344248,0.014132019013344248,False,False,False,0.0,,,0.0,False,0,T4116|T1481|T1856|T0830|H0191,ham|ham|ham|ham|ham,0.4571|0.4067|0.3746|0.3702|0.3180
T2024,train,2519,ham,"Sorry, I'll call later",0.016032134108791,ham,0.0138670282868777,ham,5-fold-oof,0.01494958119783435,0.01494958119783435,False,False,False,0.0,,,0.0,False,0,T0283|T0915|T2900|T2850|T0569,ham|ham|ham|ham|ham,1.0000|1.0000|1.0000|1.0000|1.0000
T2025,train,2520,ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,0.0267666879543411,ham,0.0178442491773767,ham,5-fold-oof,0.0223054685658589,0.0223054685658589,False,False,False,0.0,,,0.0,False,0,H0698|H0664|T1365|T2441|T2437,ham|ham|ham|ham|ham,0.6650|0.6650|0.2405|0.2362|0.1761
T2026,train,2521,ham,Ok. I only ask abt e movie. U wan ktv oso?,0.0149808143626436,ham,0.014826263170355,ham,5-fold-oof,0.014903538766499299,0.014903538766499299,False,False,False,0.0,,,0.0,False,0,T1762|H0057|T0082|T1747|T2818,ham|ham|ham|ham|ham,0.4236|0.3341|0.3187|0.2972|0.2972
T2027,train,2522,ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,0.0917036720138098,ham,0.1075330034822106,ham,5-fold-oof,0.09961833774801021,0.09961833774801021,False,False,False,0.0,,,0.0,False,0,H0978|T3972|T1791|T1405|T2224,ham|ham|ham|ham|ham,0.3562|0.3365|0.2995|0.2987|0.2873
T2028,train,2523,ham,"Sorry, I'll call later",0.016032134108791,ham,0.0138670282868777,ham,5-fold-oof,0.01494958119783435,0.01494958119783435,False,False,False,0.0,,,0.0,False,0,T0283|T0915|T2900|T2850|T0569,ham|ham|ham|ham|ham,1.0000|1.0000|1.0000|1.0000|1.0000
H0496,heldout,2524,ham,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,0.0114139942085329,ham,0.0051386675231837,ham,fit-all-train,0.0082763308658583,0.0082763308658583,False,False,False,0.0,,,0.0,False,0,H0337|T4054|T3299|T4454|T2623,ham|ham|ham|ham|ham,0.5176|0.4247|0.3178|0.3114|0.2987
T2029,train,2525,ham,"Sorry, I'll call later",0.0163532501859429,ham,0.0137014281824312,ham,5-fold-oof,0.01502733918418705,0.01502733918418705,False,False,False,0.0,,,0.0,False,0,T0283|T0915|T2900|T2850|T0569,ham|ham|ham|ham|ham,1.0000|1.0000|1.0000|1.0000|1.0000
T2030,train,2526,spam,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,0.9699937148692376,spam,0.9447712435736786,spam,5-fold-oof,0.957382479221458,0.04261752077854197,False,False,False,0.0,,,0.0,False,0,T0344|T1809|H0234|H0378|H0610,spam|spam|spam|spam|spam,0.8952|0.4879|0.4722|0.2400|0.2400
T2031,train,2527,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0.0285510211212514,ham,0.0262684983086623,ham,5-fold-oof,0.02740975971495685,0.02740975971495685,False,False,False,0.0,,,0.0,False,0,T1402|H0651|H0552|T2709|T1919,ham|ham|ham|ham|ham,0.1925|0.1797|0.1788|0.1788|0.1788
H0497,heldout,2528,ham,Do u noe how 2 send files between 2 computers?,0.0370787704236949,ham,0.0782471340179384,ham,fit-all-train,0.057662952220816646,0.057662952220816646,False,False,False,0.0,,,0.0,False,0,T2947|T2409|T2215|T3322|T2222,ham|ham|ham|ham|ham,0.3289|0.2891|0.2830|0.2487|0.2487
H0498,heldout,2529,ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",0.0253523625660672,ham,0.0052941931046955,ham,fit-all-train,0.01532327783538135,0.01532327783538135,False,False,False,0.0,,,0.0,False,0,T2853|H0729|T3316|T1232|T2984,ham|ham|ham|ham|ham,0.4163|0.3921|0.3049|0.2976|0.2961
H0499,heldout,2530,ham,jay says he'll put in  &lt;#&gt;,0.0043688436043306,ham,0.0026730703386364,ham,fit-all-train,0.0035209569714835,0.0035209569714835,False,False,False,0.0,,,0.0,False,0,T0797|H0812|T3030|H0679|T1211,ham|ham|ham|ham|ham,0.5851|0.4366|0.4287|0.3751|0.3719
T2032,train,2531,ham,Can you just come in for a sec? There's somebody here I want you to see,0.0149783214065154,ham,0.0131580338976247,ham,5-fold-oof,0.01406817765207005,0.01406817765207005,False,False,False,0.0,,,0.0,False,0,T0696|T2474|T4303|T2603|T0252,ham|ham|ham|ham|ham,0.4077|0.3284|0.3141|0.3122|0.2939
T2033,train,2532,ham,So the sun is anti sleep medicine.,0.0226410537118785,ham,0.0245748794945275,ham,5-fold-oof,0.023607966603203,0.023607966603203,False,False,False,0.0,,,0.0,False,0,T3092|T0342|T2194|T3729|T1792,ham|ham|ham|ham|ham,0.3780|0.1931|0.1931|0.1858|0.1808
T2034,train,2533,ham,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,0.1009627457429509,ham,0.0696550929871737,ham,5-fold-oof,0.0853089193650623,0.0853089193650623,False,False,False,0.0,,,0.0,False,0,T4024|T0332|T1670|T1052|H0819,ham|ham|ham|ham|ham,0.2581|0.2565|0.2531|0.2291|0.2168
T2035,train,2534,ham,Yup ok...,0.0100676445912423,ham,0.005144114906428,ham,5-fold-oof,0.00760587974883515,0.00760587974883515,False,False,False,0.0,,,0.0,False,0,T2539|T1032|T1146|T2137|T1858,ham|ham|ham|ham|ham,0.7789|0.7789|0.7789|0.7789|0.7789
H0500,heldout,2535,ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,0.0104244189280114,ham,0.0106931137363699,ham,fit-all-train,0.01055876633219065,0.01055876633219065,False,False,False,0.0,,,0.0,False,0,T3360|T2932|T0652|T4308|T1741,ham|ham|ham|ham|ham,0.3068|0.2494|0.2235|0.2201|0.2201
T2036,train,2536,ham,Ok enjoy . R u there in home.,0.0103078854788997,ham,0.0142059878478912,ham,5-fold-oof,0.01225693666339545,0.01225693666339545,False,False,False,0.0,,,0.0,False,0,T0112|T1580|T2352|T3413|H0855,ham|ham|ham|ham|ham,0.4522|0.4108|0.3755|0.3493|0.3353
T2037,train,2537,ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",0.0197499399126662,ham,0.0272364925553586,ham,5-fold-oof,0.0234932162340124,0.0234932162340124,False,False,False,0.0,,,0.0,False,0,T0030|T3799|T4148|H0162|T3052,ham|ham|ham|ham|ham,0.2921|0.2439|0.2436|0.2252|0.2173
T2038,train,2538,ham,You do what all you like,0.0150812248556758,ham,0.009705168583654,ham,5-fold-oof,0.0123931967196649,0.0123931967196649,False,False,False,0.0,,,0.0,False,0,T1638|T3505|H0579|T1851|T1668,ham|ham|ham|ham|ham,0.3958|0.3712|0.3701|0.3697|0.3668
H0501,heldout,2539,ham,That's y we haf to combine n c how lor...,0.0135437926933827,ham,0.0065136859028845,ham,fit-all-train,0.0100287392981336,0.0100287392981336,False,False,False,0.0,,,0.0,False,0,T2190|T2106|T2278|T1457|H0244,ham|ham|ham|ham|ham,0.3752|0.3752|0.3752|0.3544|0.3514
T2039,train,2540,ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,0.0181077116297478,ham,0.0097705421637502,ham,5-fold-oof,0.013939126896749001,0.013939126896749001,False,False,False,0.0,,,0.0,False,0,T1736|T3160|T3617|T1509|T3595,ham|ham|ham|ham|ham,0.2700|0.2368|0.2362|0.2280|0.2195
H0502,heldout,2541,ham,Hmmm:)how many players selected?,0.0341454280204745,ham,0.085725995978958,ham,fit-all-train,0.05993571199971625,0.05993571199971625,False,False,False,0.0,,,0.0,False,0,T4177|T2210|T3363|T3594|H1102,ham|ham|ham|ham|ham,0.3457|0.3095|0.2980|0.2823|0.2742
T2040,train,2542,ham,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",0.0350761706320046,ham,0.059223753054237,ham,5-fold-oof,0.0471499618431208,0.0471499618431208,False,False,False,0.0,,,0.0,False,0,H0382|T0183|T3476|H0328|T3019,ham|ham|ham|ham|ham,0.3091|0.2333|0.2285|0.2185|0.2021
T2041,train,2543,ham,I dont. Can you send it to me. Plus how's mode.,0.0176865307863081,ham,0.026084001576754,ham,5-fold-oof,0.02188526618153105,0.02188526618153105,False,False,False,0.0,,,0.0,False,0,T3862|T2349|T1477|T3269|T4258,ham|ham|ham|ham|ham,0.2988|0.2758|0.2325|0.2320|0.2217
T2042,train,2544,ham,Aiyo please ü got time meh.,0.030064210874385,ham,0.0198851071011642,ham,5-fold-oof,0.024974658987774602,0.024974658987774602,False,False,False,0.0,,,0.0,False,0,T0405|T2852|T3406|T3006|T4308,ham|ham|ham|ham|ham,0.3100|0.2926|0.2926|0.2926|0.2790
T2043,train,2545,ham,Package all your programs well,0.0860674966356245,ham,0.0807549692510587,ham,5-fold-oof,0.0834112329433416,0.0834112329433416,False,False,False,0.16390853251858112,T2343,spam,0.20163068757260028,False,0,T3773|T4287|T2343|T1469|T1711,ham|ham|spam|ham|ham,0.3339|0.3310|0.2016|0.1924|0.1713
T2044,train,2546,ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",0.0403391330494322,ham,0.0365556954513493,ham,5-fold-oof,0.03844741425039075,0.03844741425039075,False,False,False,0.0,,,0.0,False,0,T3735|T0682|T4420|T2031|T2223,ham|ham|ham|ham|ham,0.1873|0.1858|0.1836|0.1640|0.1640
T2045,train,2547,ham,So are you guys asking that i get that slippers again or its gone with last year,0.0154131931752334,ham,0.0110321849843403,ham,5-fold-oof,0.01322268907978685,0.01322268907978685,False,False,False,0.0,,,0.0,False,0,T2511|T0205|T0385|T1851|T3696,ham|ham|ham|ham|ham,0.3025|0.2947|0.2759|0.2561|0.2244
T2046,train,2548,ham,Company is very good.environment is terrific and food is really nice:),0.016625477763793,ham,0.0237820709037893,ham,5-fold-oof,0.020203774333791148,0.020203774333791148,False,False,False,0.0,,,0.0,False,0,T4142|T0901|H0037|T4416|T4443,ham|ham|ham|ham|ham,0.2676|0.2505|0.1860|0.1824|0.1658
T2047,train,2549,spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",0.961761185712345,spam,0.95993715397654,spam,5-fold-oof,0.9608491698444426,0.039150830155557426,False,False,False,0.0,,,0.0,False,0,H0315|T1850|T1174|T0344|T3724,spam|spam|spam|spam|spam,0.2145|0.1995|0.1960|0.1772|0.1744
T2048,train,2550,ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,0.011857891620497,ham,0.0229712080872723,ham,5-fold-oof,0.017414549853884652,0.017414549853884652,False,False,False,0.0,,,0.0,False,0,H0190|H0982|T3536|T1998|T0441,ham|ham|ham|ham|ham,0.2844|0.2482|0.2122|0.2063|0.1944
H0503,heldout,2551,ham,Yup but not studying surfing lor. I'm in e lazy mode today.,0.0057507238557881,ham,0.0046950967531108,ham,fit-all-train,0.00522291030444945,0.00522291030444945,False,False,False,0.0,,,0.0,False,0,H0700|T0628|T4432|T0282|T2949,ham|ham|ham|ham|ham,0.2996|0.2908|0.2908|0.2908|0.2819
T2049,train,2552,ham,Please sen :)my kind advice :-)please come here and try:-),0.0182085830525802,ham,0.0445113163434858,ham,5-fold-oof,0.031359949698033,0.031359949698033,False,False,False,0.0,,,0.0,False,0,T2615|T2852|T3406|T3006|T4308,ham|ham|ham|ham|ham,0.3236|0.3227|0.3227|0.3227|0.3016
H0504,heldout,2553,ham,I'm done. C ü there.,0.0227229384496268,ham,0.0072094423263811,ham,fit-all-train,0.01496619038800395,0.01496619038800395,False,False,False,0.0,,,0.0,False,0,H0416|T0117|T2051|T1083|T2101,ham|ham|ham|ham|ham,0.5065|0.3508|0.3297|0.3259|0.3078
T2050,train,2554,ham,"Oh fine, I'll be by tonight",0.014492942979977,ham,0.0134829259479725,ham,5-fold-oof,0.013987934463974751,0.013987934463974751,False,False,False,0.0,,,0.0,False,0,T4240|T0868|T0864|H0197|T0077,ham|ham|ham|ham|ham,0.3895|0.3856|0.3624|0.3478|0.3391
T2051,train,2555,ham,Ü give me some time to walk there.,0.0200952938813989,ham,0.0071323898046914,ham,5-fold-oof,0.013613841843045149,0.013613841843045149,False,False,False,0.0,,,0.0,False,0,H0504|T0117|T1223|T2856|T1083,ham|ham|ham|ham|ham,0.3297|0.2828|0.2773|0.2715|0.2554
T2052,train,2556,ham,I'll reach in ard 20 mins ok...,0.0197500252925983,ham,0.0097300579514586,ham,5-fold-oof,0.01474004162202845,0.01474004162202845,False,False,False,0.0,,,0.0,False,0,T1192|T1032|T1858|T1065|T1364,ham|ham|ham|ham|ham,0.4835|0.4835|0.4835|0.4835|0.4835
T2053,train,2557,spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",0.972185400556576,spam,0.9678146949819902,spam,5-fold-oof,0.9700000477692832,0.02999995223071683,False,False,False,0.0,,,0.0,False,0,H0644|T4291|T2769|T3805|T3265,spam|spam|spam|spam|spam,0.2284|0.2259|0.2259|0.2259|0.1997
T2054,train,2558,ham,Fuck babe ... What happened to you ? How come you never came back?,0.0231911007657616,ham,0.0121438310078079,ham,5-fold-oof,0.01766746588678475,0.01766746588678475,False,False,False,0.0,,,0.0,False,0,T2457|T1045|T2637|T1600|T1920,ham|ham|ham|ham|ham,0.4114|0.3672|0.3617|0.3594|0.3578
T2055,train,2559,spam,This message is brought to you by GMW Ltd. and is not connected to the,0.1356590237407196,ham,0.1087317958419321,ham,5-fold-oof,0.12219540979132584,0.8778045902086742,True,True,True,1.0,T3751,ham,0.30139307617466216,True,3,T3751|T3117|T2411|T2926|H0461,ham|ham|ham|ham|ham,0.3014|0.2858|0.2835|0.2519|0.2515
T2056,train,2560,ham,"Some friends want me to drive em someplace, probably take a while",0.0220106782231739,ham,0.016523654886995,ham,5-fold-oof,0.01926716655508445,0.01926716655508445,False,False,False,0.0,,,0.0,False,0,T4226|T0440|H0709|T4382|T3962,ham|ham|ham|ham|ham,0.4508|0.3255|0.3203|0.3145|0.3106
T2057,train,2561,ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,0.003021962854035,ham,0.0045466272202027,ham,5-fold-oof,0.0037842950371188497,0.0037842950371188497,False,False,False,0.0,,,0.0,False,0,H0398|T3786|T3037|T4458|T4369,ham|ham|ham|ham|ham,0.2223|0.2063|0.2019|0.2002|0.1976
H0505,heldout,2562,ham,Are you still getting the goods.,0.0123097296440992,ham,0.0087776371766512,ham,fit-all-train,0.0105436834103752,0.0105436834103752,False,False,False,0.0,,,0.0,False,0,H0238|T3536|T3751|T1713|H0670,ham|ham|ham|ham|ham,0.4078|0.3964|0.3725|0.3418|0.3408
T2058,train,2563,ham,And maybe some pressies,0.0401616074963135,ham,0.0300239033397712,ham,5-fold-oof,0.03509275541804235,0.03509275541804235,False,False,False,0.0,,,0.0,False,0,T2642|T0441|T3885|T2059|T2669,ham|ham|ham|ham|ham,0.3069|0.3044|0.2677|0.2506|0.2366
T2059,train,2564,ham,"Yeah I am, so I'll leave maybe 7ish?",0.0084158137749701,ham,0.0060961236119878,ham,5-fold-oof,0.007255968693478949,0.007255968693478949,False,False,False,0.0,,,0.0,False,0,T2883|T1438|T0903|T3869|T2058,ham|ham|ham|ham|ham,0.4470|0.3236|0.2866|0.2507|0.2506
T2060,train,2565,ham,K..k..i'm also fine:)when will you complete the course?,0.0126966579358102,ham,0.0099822602103061,ham,5-fold-oof,0.01133945907305815,0.01133945907305815,False,False,False,0.0,,,0.0,False,0,T0164|T4341|T3888|T3219|H0277,ham|ham|ham|ham|ham,0.3392|0.2659|0.2283|0.2108|0.2099
T2061,train,2566,ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",0.040470336755674,ham,0.0223018313832413,ham,5-fold-oof,0.03138608406945765,0.03138608406945765,False,False,False,0.17396939700474115,T1697,spam,0.16078405603033086,False,0,T3862|T2570|T1001|T0110|T1697,ham|ham|ham|ham|spam,0.2083|0.1927|0.1814|0.1811|0.1608
T2062,train,2567,ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,0.0298658761641595,ham,0.0108301832143051,ham,5-fold-oof,0.0203480296892323,0.0203480296892323,False,False,False,0.0,,,0.0,False,0,T0649|T3221|T3793|T4025|T3646,ham|ham|ham|ham|ham,0.2908|0.2460|0.2314|0.2303|0.2204
H0506,heldout,2568,ham,You in your room? I need a few,0.0271828180772592,ham,0.0271896146644563,ham,fit-all-train,0.02718621637085775,0.02718621637085775,False,False,False,0.0,,,0.0,False,0,T0110|H0356|T0217|T3245|T3163,ham|ham|ham|ham|ham,0.3242|0.3016|0.2792|0.2791|0.2738
H0507,heldout,2569,ham,I dont want to hear anything,0.0381568700688186,ham,0.010457029513281,ham,fit-all-train,0.0243069497910498,0.0243069497910498,False,False,False,0.0,,,0.0,False,0,T4417|T3951|T3595|T4072|T2899,ham|ham|ham|ham|ham,0.9158|0.6037|0.5289|0.5032|0.4821
T2063,train,2570,ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,0.0204905750813591,ham,0.0106160866986427,ham,5-fold-oof,0.0155533308900009,0.0155533308900009,False,False,False,0.0,,,0.0,False,0,H0510|T4134|T4029|T1984|T2364,ham|ham|ham|ham|ham,0.4193|0.2917|0.2501|0.2501|0.2236
T2064,train,2571,ham,Ultimately tor motive tui achieve korli.,0.0521631137295386,ham,0.0686625311802527,ham,5-fold-oof,0.060412822454895654,0.060412822454895654,False,False,False,0.2694347264269808,T4395,spam,0.18931340777705352,False,0,T4395|T1022|T0675|T0700|T3450,spam|ham|ham|ham|ham,0.1893|0.1484|0.1404|0.1138|0.1107
T2065,train,2572,ham,From 5 to 2 only my work timing.,0.0953803978773034,ham,0.0998452313816792,ham,5-fold-oof,0.0976128146294913,0.0976128146294913,False,False,False,0.0,,,0.0,False,0,H0527|T3187|T2702|T1524|T4117,ham|ham|ham|ham|ham,0.3945|0.3256|0.2651|0.2426|0.2377
T2066,train,2573,ham,… and don‘t worry we‘ll have finished by march … ish!,0.0280443786441294,ham,0.0176811445285683,ham,5-fold-oof,0.02286276158634885,0.02286276158634885,False,False,False,0.0,,,0.0,False,0,H0394|H0131|T3678|T0062|T2010,ham|ham|ham|ham|ham,0.5471|0.3770|0.3268|0.3108|0.2984
T2067,train,2574,ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",0.049766982185017,ham,0.0477502688753688,ham,5-fold-oof,0.0487586255301929,0.0487586255301929,False,False,False,0.0,,,0.0,False,0,T3670|H0794|T3887|T1907|T1380,ham|ham|ham|ham|ham,0.2240|0.1746|0.1635|0.1451|0.1432
H0508,heldout,2575,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",0.8554064159435955,spam,0.9251011368734782,spam,fit-all-train,0.8902537764085368,0.10974622359146324,False,False,False,0.0,,,0.0,False,0,T0795|T3622|T3480|T1838|T0401,spam|spam|spam|spam|spam,0.8979|0.8196|0.8196|0.1853|0.1853
H0509,heldout,2576,spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,0.5696891683781907,spam,0.7052591657428233,spam,fit-all-train,0.6374741670605071,0.3625258329394929,False,False,False,0.38325549696311484,H0628,ham,0.19643814380310098,False,0,T2307|H0628|H0377|T2521|H0557,spam|ham|spam|spam|ham,0.2146|0.1964|0.1959|0.1949|0.1798
T2068,train,2577,ham,Now thats going to ruin your thesis!,0.1295711217023001,ham,0.0372662550199728,ham,5-fold-oof,0.08341868836113644,0.08341868836113644,False,False,False,0.0,,,0.0,False,0,T3296|T0693|T1885|T2567|T2447,ham|ham|ham|ham|ham,0.2358|0.2218|0.2096|0.1946|0.1943
T2069,train,2578,ham,In sch but neva mind u eat 1st lor..,0.0190964007796831,ham,0.0180033186811514,ham,5-fold-oof,0.01854985973041725,0.01854985973041725,False,False,False,0.0,,,0.0,False,0,T0498|T2278|T2106|T2190|H0893,ham|ham|ham|ham|ham,0.4407|0.2896|0.2896|0.2896|0.2813
T2070,train,2579,ham,Hey whats up? U sleeping all morning?,0.0168421650083094,ham,0.0085081253869601,ham,5-fold-oof,0.012675145197634751,0.012675145197634751,False,False,False,0.0,,,0.0,False,0,T0174|T2355|T1326|T3392|T2909,ham|ham|ham|ham|ham,0.4964|0.4075|0.3827|0.3778|0.3132
